Date,Price,Open,High,Low,Vol.,Change %
3/19/2024,"30,400.00","30,300.00","30,550.00","29,900.00",13.16M,0.50%
3/18/2024,"30,250.00","30,500.00","30,700.00","29,700.00",26.18M,-0.82%
3/15/2024,"30,500.00","30,450.00","30,750.00","30,200.00",17.49M,0.16%
3/14/2024,"30,450.00","30,900.00","30,950.00","30,400.00",15.81M,-1.30%
3/13/2024,"30,850.00","30,300.00","30,850.00","30,150.00",16.47M,1.98%
3/12/2024,"30,250.00","30,100.00","30,550.00","30,100.00",13.20M,0.17%
3/11/2024,"30,200.00","30,600.00","30,700.00","30,100.00",20.14M,-1.47%
3/8/2024,"30,650.00","31,350.00","31,500.00","30,600.00",34.89M,-2.08%
3/7/2024,"31,300.00","31,550.00","31,600.00","31,150.00",17.42M,-0.79%
3/6/2024,"31,550.00","31,800.00","32,150.00","31,350.00",18.42M,-1.10%
3/5/2024,"31,900.00","31,750.00","31,950.00","31,550.00",12.35M,0.47%
3/4/2024,"31,750.00","32,100.00","32,200.00","31,650.00",17.16M,-0.63%
3/1/2024,"31,950.00","31,750.00","32,200.00","31,700.00",27.19M,1.27%
2/29/2024,"31,550.00","31,600.00","31,800.00","31,100.00",23.71M,0.48%
2/28/2024,"31,400.00","30,850.00","31,500.00","30,750.00",28.48M,2.11%
2/27/2024,"30,750.00","30,600.00","30,850.00","30,350.00",15.45M,0.82%
2/26/2024,"30,500.00","30,650.00","30,750.00","30,150.00",24.76M,-0.49%
2/23/2024,"30,650.00","31,150.00","31,550.00","30,650.00",33.55M,-1.29%
2/22/2024,"31,050.00","31,400.00","31,500.00","31,000.00",15.53M,-1.43%
2/21/2024,"31,500.00","31,000.00","32,000.00","30,850.00",44.46M,2.61%
2/20/2024,"30,700.00","30,700.00","31,050.00","30,550.00",16.16M,0.00%
2/19/2024,"30,700.00","30,950.00","30,950.00","30,450.00",15.78M,-0.32%
2/16/2024,"30,800.00","31,300.00","31,400.00","30,750.00",20.79M,-1.44%
2/15/2024,"31,250.00","31,200.00","31,700.00","31,000.00",17.19M,0.48%
2/7/2024,"31,100.00","30,750.00","31,200.00","30,750.00",12.20M,0.97%
2/6/2024,"30,800.00","30,800.00","31,100.00","30,700.00",13.44M,0.65%
2/5/2024,"30,600.00","30,000.00","30,850.00","29,850.00",20.32M,2.34%
2/2/2024,"29,900.00","29,950.00","30,150.00","29,750.00",10.08M,0.34%
2/1/2024,"29,800.00","29,900.00","30,150.00","29,700.00",10.67M,-0.33%
1/31/2024,"29,900.00","30,750.00","30,900.00","29,800.00",34.44M,-2.61%
1/30/2024,"30,700.00","30,350.00","30,700.00","30,300.00",11.43M,1.15%
1/29/2024,"30,350.00","30,300.00","30,650.00","30,300.00",8.94M,0.17%
1/26/2024,"30,300.00","30,700.00","30,700.00","30,200.00",15.14M,-0.66%
1/25/2024,"30,500.00","31,000.00","31,000.00","30,300.00",17.45M,-0.81%
1/24/2024,"30,750.00","30,450.00","31,250.00","30,400.00",24.68M,0.82%
1/23/2024,"30,500.00","30,350.00","30,700.00","30,250.00",17.93M,0.83%
1/22/2024,"30,250.00","30,500.00","30,600.00","30,150.00",13.40M,-0.17%
1/19/2024,"30,300.00","30,000.00","30,300.00","29,950.00",19.38M,1.68%
1/18/2024,"29,800.00","29,750.00","30,250.00","29,650.00",14.26M,0.34%
1/17/2024,"29,700.00","29,900.00","30,050.00","29,700.00",15.24M,-0.67%
1/16/2024,"29,900.00","29,750.00","29,900.00","29,600.00",13.16M,0.34%
1/15/2024,"29,800.00","30,100.00","30,250.00","29,700.00",13.06M,-0.33%
1/12/2024,"29,900.00","29,300.00","30,150.00","29,100.00",41.15M,1.36%
1/11/2024,"29,500.00","29,700.00","29,950.00","29,200.00",24.45M,0.17%
1/10/2024,"29,450.00","29,100.00","29,800.00","29,100.00",25.10M,0.86%
1/9/2024,"29,200.00","29,200.00","29,500.00","29,100.00",16.76M,0.00%
1/8/2024,"29,200.00","29,600.00","29,650.00","29,000.00",15.85M,-0.34%
1/5/2024,"29,300.00","29,000.00","29,450.00","28,850.00",31.29M,2.45%
1/4/2024,"28,600.00","28,600.00","29,550.00","28,500.00",31.41M,0.35%
1/3/2024,"28,500.00","27,750.00","28,500.00","27,600.00",19.99M,2.70%
1/2/2024,"27,750.00","28,000.00","28,150.00","27,750.00",14.81M,-0.72%
12/29/2023,"27,950.00","27,650.00","28,100.00","27,600.00",16.01M,1.27%
12/28/2023,"27,600.00","27,450.00","27,800.00","27,350.00",10.41M,0.73%
12/27/2023,"27,400.00","27,500.00","27,650.00","27,350.00",10.69M,-0.36%
12/26/2023,"27,500.00","27,600.00","27,600.00","27,150.00",13.85M,0.00%
12/25/2023,"27,500.00","27,250.00","27,800.00","27,250.00",12.75M,1.10%
12/22/2023,"27,200.00","26,600.00","27,450.00","26,300.00",22.25M,2.26%
12/21/2023,"26,600.00","26,750.00","26,850.00","26,500.00",10.02M,-1.30%
12/20/2023,"26,950.00","26,700.00","26,950.00","26,450.00",8.22M,1.32%
12/19/2023,"26,600.00","26,300.00","26,600.00","25,850.00",18.26M,1.14%
12/18/2023,"26,300.00","27,100.00","27,200.00","26,300.00",21.73M,-2.95%
12/15/2023,"27,100.00","27,100.00","27,450.00","27,050.00",12.86M,0.00%
12/14/2023,"27,100.00","27,700.00","27,750.00","27,100.00",14.27M,-1.28%
12/13/2023,"27,450.00","28,000.00","28,200.00","27,450.00",20.64M,-1.96%
12/12/2023,"28,000.00","27,950.00","28,100.00","27,800.00",6.95M,0.54%
12/11/2023,"27,850.00","28,300.00","28,400.00","27,850.00",14.35M,-1.24%
12/8/2023,"28,200.00","28,700.00","28,850.00","28,200.00",14.68M,-1.23%
12/7/2023,"28,550.00","28,300.00","28,950.00","28,050.00",29.26M,1.60%
12/6/2023,"28,100.00","27,700.00","28,100.00","27,700.00",14.18M,1.08%
12/5/2023,"27,800.00","28,150.00","28,300.00","27,800.00",12.59M,-1.42%
12/4/2023,"28,200.00","27,600.00","28,350.00","27,550.00",19.61M,2.55%
12/1/2023,"27,500.00","27,500.00","27,650.00","27,050.00",13.64M,0.00%
11/30/2023,"27,500.00","27,800.00","28,100.00","27,500.00",13.61M,-1.08%
11/29/2023,"27,800.00","28,050.00","28,250.00","27,800.00",12.03M,-1.24%
11/28/2023,"28,150.00","27,500.00","28,150.00","26,850.00",17.25M,2.74%
11/27/2023,"27,400.00","28,200.00","28,200.00","27,400.00",19.83M,-3.18%
11/24/2023,"28,300.00","28,400.00","28,400.00","27,500.00",23.86M,0.35%
11/23/2023,"28,200.00","29,150.00","29,300.00","28,200.00",16.58M,-3.09%
11/22/2023,"29,100.00","29,300.00","29,450.00","28,750.00",19.08M,-0.68%
11/21/2023,"29,300.00","29,550.00","29,600.00","29,100.00",7.02M,0.34%
11/20/2023,"29,200.00","28,700.00","29,450.00","28,700.00",16.24M,-0.51%
11/17/2023,"29,350.00","30,250.00","30,400.00","29,050.00",22.16M,-2.81%
11/16/2023,"30,200.00","29,900.00","30,200.00","29,750.00",9.78M,0.67%
11/15/2023,"30,000.00","30,600.00","30,700.00","29,800.00",16.57M,0.00%
11/14/2023,"30,000.00","29,600.00","30,450.00","29,500.00",18.57M,2.56%
11/13/2023,"29,250.00","29,500.00","29,600.00","29,000.00",15.89M,-0.85%
11/10/2023,"29,500.00","29,400.00","30,000.00","29,250.00",13.74M,-0.51%
11/9/2023,"29,650.00","30,050.00","30,300.00","29,650.00",22.23M,-1.17%
11/8/2023,"30,000.00","28,900.00","30,100.00","28,750.00",20.91M,3.45%
11/7/2023,"29,000.00","29,150.00","29,300.00","28,900.00",11.14M,-1.53%
11/6/2023,"29,450.00","28,650.00","29,500.00","28,600.00",26.75M,3.33%
11/3/2023,"28,500.00","29,200.00","29,200.00","28,400.00",18.86M,-1.72%
11/2/2023,"29,000.00","27,950.00","29,050.00","27,900.00",15.52M,4.88%
11/1/2023,"27,650.00","27,500.00","27,700.00","27,100.00",8.56M,2.41%
10/31/2023,"27,000.00","27,100.00","27,550.00","26,550.00",28.00M,0.00%
10/30/2023,"27,000.00","28,750.00","28,800.00","27,000.00",21.27M,-5.92%
10/27/2023,"28,700.00","28,550.00","29,250.00","28,150.00",16.88M,2.14%
10/26/2023,"28,100.00","29,000.00","29,200.00","27,700.00",40.84M,-4.91%
10/25/2023,"29,550.00","30,000.00","30,200.00","29,550.00",8.07M,-1.50%
10/24/2023,"30,000.00","30,000.00","30,200.00","29,750.00",11.93M,1.01%
10/23/2023,"29,700.00","29,800.00","30,100.00","29,400.00",13.70M,-1.33%
10/20/2023,"30,100.00","29,000.00","30,300.00","28,850.00",18.95M,3.79%
10/19/2023,"29,000.00","29,500.00","29,900.00","28,950.00",20.42M,-2.36%
10/18/2023,"29,700.00","30,100.00","30,300.00","29,350.00",20.15M,-1.00%
10/17/2023,"30,000.00","30,450.00","30,700.00","30,000.00",11.77M,-0.66%
10/16/2023,"30,200.00","31,400.00","31,450.00","30,200.00",25.87M,-4.13%
10/13/2023,"31,500.00","31,200.00","31,600.00","31,000.00",11.31M,-0.32%
10/12/2023,"31,600.00","31,950.00","31,950.00","31,300.00",8.16M,-0.47%
10/11/2023,"31,750.00","31,250.00","31,800.00","31,150.00",8.37M,1.60%
10/10/2023,"31,250.00","31,350.00","31,650.00","31,250.00",11.51M,0.16%
10/9/2023,"31,200.00","30,950.00","31,300.00","30,600.00",9.20M,0.81%
10/6/2023,"30,950.00","29,850.00","30,950.00","29,650.00",13.11M,3.51%
10/5/2023,"29,900.00","30,100.00","30,350.00","29,850.00",10.31M,-0.99%
10/4/2023,"30,200.00","28,900.00","30,600.00","28,850.00",20.42M,3.42%
10/3/2023,"29,200.00","30,650.00","30,650.00","29,050.00",33.38M,-5.35%
10/2/2023,"30,850.00","30,750.00","31,100.00","30,600.00",10.89M,0.65%
9/29/2023,"30,650.00","31,000.00","31,250.00","30,650.00",12.28M,-0.33%
9/28/2023,"30,750.00","31,700.00","31,700.00","30,450.00",29.42M,-3.30%
9/27/2023,"31,800.00","31,500.00","31,800.00","30,550.00",19.34M,1.44%
9/26/2023,"31,350.00","31,950.00","32,200.00","31,350.00",17.06M,-0.95%
9/25/2023,"31,650.00","32,800.00","33,150.00","31,400.00",25.66M,-3.80%
9/22/2023,"32,900.00","32,000.00","33,000.00","31,350.00",35.95M,1.70%
9/21/2023,"32,350.00","33,200.00","33,700.00","32,350.00",31.02M,-2.71%
9/20/2023,"33,250.00","33,300.00","33,550.00","33,200.00",10.59M,-0.15%
9/19/2023,"33,300.00","32,700.00","33,600.00","32,650.00",33.67M,2.15%
9/18/2023,"32,600.00","32,300.00","33,050.00","32,300.00",15.20M,0.31%
9/15/2023,"32,500.00","32,300.00","33,150.00","32,100.00",34.14M,2.20%
9/14/2023,"31,800.00","32,000.00","32,450.00","31,800.00",14.94M,-0.47%
9/13/2023,"31,950.00","32,500.00","32,550.00","31,850.00",17.04M,-1.24%
9/12/2023,"32,350.00","31,800.00","32,350.00","31,350.00",14.34M,2.37%
9/11/2023,"31,600.00","32,700.00","32,700.00","31,550.00",32.70M,-2.77%
9/8/2023,"32,500.00","32,800.00","32,950.00","32,500.00",18.55M,-1.52%
9/7/2023,"33,000.00","33,000.00","33,250.00","32,650.00",20.73M,-0.15%
9/6/2023,"33,050.00","32,600.00","33,050.00","32,150.00",23.14M,1.07%
9/5/2023,"32,700.00","32,700.00","33,150.00","32,400.00",22.52M,0.15%
8/31/2023,"32,650.00","32,500.00","32,650.00","32,350.00",18.73M,0.46%
8/30/2023,"32,500.00","31,800.00","32,500.00","31,800.00",27.24M,2.36%
8/29/2023,"31,750.00","31,800.00","31,900.00","31,350.00",17.67M,0.32%
8/28/2023,"31,650.00","31,150.00","31,900.00","30,950.00",18.71M,1.77%
8/25/2023,"31,100.00","31,300.00","31,500.00","30,950.00",17.15M,-1.43%
8/24/2023,"31,550.00","31,100.00","31,700.00","30,900.00",14.09M,2.10%
8/23/2023,"30,900.00","32,100.00","32,200.00","30,750.00",38.65M,-3.89%
8/22/2023,"32,150.00","32,000.00","32,150.00","30,500.00",32.92M,1.10%
8/21/2023,"31,800.00","31,600.00","32,700.00","31,300.00",35.26M,1.60%
8/18/2023,"31,300.00","32,100.00","32,450.00","30,300.00",45.15M,-3.25%
8/17/2023,"32,350.00","32,600.00","32,800.00","32,250.00",14.88M,-1.67%
8/16/2023,"32,900.00","31,500.00","32,900.00","31,200.00",44.95M,4.44%
8/15/2023,"31,500.00","31,900.00","32,000.00","31,450.00",16.93M,-1.25%
8/14/2023,"31,900.00","31,900.00","32,000.00","31,500.00",16.89M,0.16%
8/11/2023,"31,850.00","30,750.00","32,100.00","30,550.00",33.18M,4.26%
8/10/2023,"30,550.00","31,150.00","31,300.00","30,550.00",13.40M,-2.08%
8/9/2023,"31,200.00","29,850.00","31,200.00","29,650.00",37.82M,4.70%
8/8/2023,"29,800.00","30,350.00","30,400.00","29,750.00",15.55M,-0.83%
8/7/2023,"30,050.00","29,050.00","30,250.00","29,050.00",49.62M,3.80%
8/4/2023,"28,950.00","28,600.00","28,950.00","28,500.00",18.10M,1.22%
8/3/2023,"28,600.00","29,150.00","29,200.00","28,600.00",20.54M,-1.72%
8/2/2023,"29,100.00","28,900.00","29,300.00","28,800.00",18.42M,0.52%
8/1/2023,"28,950.00","29,100.00","29,700.00","28,900.00",41.82M,0.00%
7/31/2023,"28,950.00","28,900.00","29,100.00","28,500.00",21.20M,1.05%
7/28/2023,"28,650.00","28,100.00","28,750.00","28,100.00",19.91M,1.96%
7/27/2023,"28,100.00","28,300.00","28,450.00","27,900.00",21.10M,-0.71%
7/26/2023,"28,300.00","28,500.00","28,500.00","28,200.00",13.25M,-0.70%
7/25/2023,"28,500.00","28,600.00","29,150.00","28,400.00",19.70M,-0.70%
7/24/2023,"28,700.00","28,750.00","28,900.00","28,450.00",17.38M,-0.17%
7/21/2023,"28,750.00","27,950.00","28,750.00","27,800.00",29.53M,3.23%
7/20/2023,"27,850.00","28,250.00","28,300.00","27,600.00",27.25M,-1.42%
7/19/2023,"28,250.00","28,450.00","28,600.00","28,200.00",11.97M,-0.70%
7/18/2023,"28,450.00","28,000.00","28,450.00","27,900.00",23.02M,1.61%
7/17/2023,"28,000.00","28,850.00","28,900.00","28,000.00",41.71M,-3.45%
7/14/2023,"29,000.00","30,200.00","30,200.00","27,900.00",74.86M,-3.33%
7/13/2023,"30,000.00","29,650.00","30,000.00","29,650.00",11.70M,0.67%
7/12/2023,"29,800.00","29,800.00","29,900.00","29,300.00",32.14M,-0.67%
7/11/2023,"30,000.00","30,050.00","30,350.00","29,850.00",17.90M,0.50%
7/10/2023,"29,850.00","29,800.00","29,950.00","29,500.00",11.19M,0.84%
7/7/2023,"29,600.00","29,100.00","29,600.00","29,000.00",9.71M,1.72%
7/6/2023,"29,100.00","29,850.00","29,900.00","29,100.00",26.34M,-2.68%
7/5/2023,"29,900.00","29,850.00","30,250.00","29,650.00",14.56M,0.17%
7/4/2023,"29,850.00","29,700.00","29,850.00","29,300.00",17.23M,0.51%
7/3/2023,"29,700.00","29,800.00","29,950.00","29,450.00",7.05M,-0.34%
6/30/2023,"29,800.00","29,550.00","29,800.00","29,300.00",8.14M,0.85%
6/29/2023,"29,550.00","29,950.00","30,050.00","29,300.00",14.84M,-1.17%
6/28/2023,"29,900.00","29,700.00","30,000.00","29,550.00",13.69M,1.01%
6/27/2023,"29,600.00","29,550.00","29,750.00","29,450.00",11.22M,0.00%
6/26/2023,"29,600.00","30,200.00","30,250.00","29,250.00",31.16M,-2.31%
6/23/2023,"30,300.00","30,200.00","30,650.00","30,000.00",16.89M,1.00%
6/22/2023,"30,000.00","29,700.00","30,200.00","29,500.00",21.64M,2.04%
6/21/2023,"29,400.00","29,250.00","29,550.00","29,100.00",16.89M,0.51%
6/20/2023,"29,250.00","28,900.00","29,250.00","28,700.00",10.69M,1.74%
6/19/2023,"28,750.00","29,150.00","29,150.00","28,750.00",8.52M,-0.86%
6/16/2023,"29,000.00","28,050.00","29,600.00","28,000.00",44.86M,4.32%
6/15/2023,"27,800.00","27,800.00","27,900.00","27,600.00",11.05M,0.00%
6/14/2023,"27,800.00","28,250.00","28,450.00","27,800.00",16.59M,-1.42%
6/13/2023,"28,200.00","28,200.00","28,400.00","27,950.00",9.05M,0.00%
6/12/2023,"28,200.00","28,150.00","28,200.00","27,500.00",11.28M,0.36%
6/9/2023,"28,100.00","27,700.00","28,100.00","27,250.00",12.85M,1.81%
6/8/2023,"27,600.00","28,300.00","28,400.00","27,600.00",20.26M,-2.65%
6/7/2023,"28,350.00","28,700.00","28,800.00","28,150.00",12.98M,0.18%
6/6/2023,"28,300.00","28,050.00","28,300.00","27,750.00",17.18M,0.89%
6/5/2023,"28,050.00","28,550.00","28,650.00","28,050.00",14.18M,-0.88%
6/2/2023,"28,300.00","28,200.00","28,800.00","28,150.00",17.87M,1.07%
6/1/2023,"28,000.00","27,650.00","28,000.00","27,650.00",8.84M,1.08%
5/31/2023,"27,700.00","27,700.00","27,900.00","27,550.00",15.06M,0.00%
5/30/2023,"27,700.00","27,950.00","27,950.00","27,400.00",9.10M,0.00%
5/29/2023,"27,700.00","27,400.00","27,700.00","27,300.00",9.98M,1.84%
5/26/2023,"27,200.00","27,250.00","27,250.00","26,850.00",11.44M,0.74%
5/25/2023,"27,000.00","27,200.00","27,500.00","26,850.00",35.28M,-1.46%
5/24/2023,"27,400.00","28,000.00","28,050.00","27,300.00",21.76M,-1.97%
5/23/2023,"27,950.00","28,200.00","28,300.00","27,700.00",17.31M,-0.71%
5/22/2023,"28,150.00","28,000.00","28,500.00","27,800.00",17.74M,1.08%
5/19/2023,"27,850.00","27,350.00","27,950.00","27,200.00",24.34M,2.39%
5/18/2023,"27,200.00","27,150.00","27,500.00","27,000.00",15.19M,0.74%
5/17/2023,"27,000.00","27,400.00","27,500.00","26,900.00",17.69M,-1.46%
5/16/2023,"27,400.00","27,000.00","27,550.00","27,000.00",13.15M,1.48%
5/15/2023,"27,000.00","27,000.00","27,600.00","26,900.00",29.85M,0.75%
5/12/2023,"26,800.00","26,550.00","26,850.00","26,350.00",16.49M,1.52%
5/11/2023,"26,400.00","26,400.00","26,750.00","26,300.00",14.94M,0.19%
5/10/2023,"26,350.00","25,800.00","26,450.00","25,750.00",14.51M,2.33%
5/9/2023,"25,750.00","25,650.00","25,900.00","25,600.00",7.32M,0.39%
5/8/2023,"25,650.00","25,000.00","25,700.00","25,000.00",10.20M,2.81%
5/5/2023,"24,950.00","25,050.00","25,250.00","24,850.00",7.68M,-0.80%
5/4/2023,"25,150.00","25,050.00","25,300.00","24,950.00",8.45M,-0.59%
4/28/2023,"25,300.00","25,250.00","25,450.00","25,150.00",6.78M,0.60%
4/27/2023,"25,150.00","25,400.00","25,500.00","25,150.00",6.55M,-0.98%
4/26/2023,"25,400.00","25,050.00","25,400.00","24,650.00",12.44M,1.40%
4/25/2023,"25,050.00","25,750.00","25,900.00","24,900.00",15.45M,-1.96%
4/24/2023,"25,550.00","25,650.00","25,900.00","25,450.00",7.66M,-0.20%
4/21/2023,"25,600.00","25,700.00","25,800.00","25,500.00",8.71M,-0.39%
4/20/2023,"25,700.00","25,600.00","25,800.00","25,500.00",9.01M,0.78%
4/19/2023,"25,500.00","26,000.00","26,000.00","25,500.00",14.17M,-1.54%
4/18/2023,"25,900.00","25,900.00","26,100.00","25,800.00",10.11M,0.00%
4/17/2023,"25,900.00","25,800.00","26,050.00","25,650.00",10.20M,0.78%
4/14/2023,"25,700.00","26,700.00","26,750.00","25,700.00",16.40M,-2.84%
4/13/2023,"26,450.00","26,200.00","26,550.00","26,050.00",16.21M,1.34%
4/12/2023,"26,100.00","25,950.00","26,400.00","25,800.00",20.36M,0.58%
4/11/2023,"25,950.00","25,900.00","25,950.00","25,600.00",13.35M,0.00%
4/10/2023,"25,950.00","26,100.00","26,500.00","25,850.00",16.47M,-0.19%
4/7/2023,"26,000.00","25,750.00","26,000.00","25,500.00",15.46M,1.36%
4/6/2023,"25,650.00","26,250.00","26,400.00","25,650.00",26.27M,-2.29%
4/5/2023,"26,250.00","26,900.00","26,900.00","25,900.00",39.45M,-2.42%
4/4/2023,"26,900.00","26,750.00","26,950.00","26,500.00",17.73M,0.56%
4/3/2023,"26,750.00","26,600.00","27,050.00","26,500.00",25.29M,2.10%
3/31/2023,"26,200.00","26,000.00","26,350.00","25,850.00",22.41M,0.77%
3/30/2023,"26,000.00","25,700.00","26,450.00","25,400.00",39.40M,2.56%
3/29/2023,"25,350.00","25,500.00","25,650.00","25,150.00",16.81M,-0.20%
3/28/2023,"25,400.00","25,900.00","26,000.00","25,300.00",17.18M,-0.39%
3/27/2023,"25,500.00","25,050.00","25,700.00","24,950.00",16.70M,1.80%
3/24/2023,"25,050.00","25,250.00","25,550.00","25,050.00",16.11M,0.20%
3/23/2023,"25,000.00","24,550.00","25,150.00","24,500.00",12.24M,0.81%
3/22/2023,"24,800.00","24,750.00","25,250.00","24,600.00",16.55M,0.81%
3/21/2023,"24,600.00","24,500.00","24,650.00","24,150.00",10.86M,1.65%
3/20/2023,"24,200.00","25,000.00","25,050.00","24,200.00",16.97M,-3.39%
3/17/2023,"25,050.00","24,750.00","25,050.00","24,550.00",21.26M,1.83%
3/16/2023,"24,600.00","24,800.00","24,950.00","24,500.00",19.67M,-2.96%
3/15/2023,"25,350.00","25,100.00","25,500.00","24,900.00",20.10M,3.89%
3/14/2023,"24,400.00","24,900.00","25,050.00","24,100.00",25.33M,-2.40%
3/13/2023,"25,000.00","25,600.00","25,750.00","25,000.00",29.61M,-3.85%
3/10/2023,"26,000.00","26,500.00","26,850.00","25,950.00",23.48M,-1.89%
3/9/2023,"26,500.00","25,500.00","27,100.00","25,450.00",42.58M,4.54%
3/8/2023,"25,350.00","24,850.00","25,350.00","24,850.00",13.74M,1.40%
3/7/2023,"25,000.00","25,050.00","25,300.00","24,850.00",15.48M,0.40%
3/6/2023,"24,900.00","25,250.00","25,600.00","24,700.00",18.56M,-0.40%
3/3/2023,"25,000.00","25,650.00","25,750.00","25,000.00",11.81M,-2.34%
3/2/2023,"25,600.00","25,400.00","25,700.00","25,200.00",11.12M,0.79%
3/1/2023,"25,400.00","23,600.00","25,400.00","23,600.00",21.61M,6.95%
2/28/2023,"23,750.00","23,950.00","24,000.00","23,600.00",6.46M,0.64%
2/27/2023,"23,600.00","24,000.00","24,200.00","23,600.00",13.40M,-2.88%
2/24/2023,"24,300.00","25,050.00","25,050.00","24,300.00",8.46M,-2.80%
2/23/2023,"25,000.00","24,600.00","25,000.00","24,050.00",14.25M,1.21%
2/22/2023,"24,700.00","25,100.00","25,500.00","24,700.00",18.52M,-2.56%
2/21/2023,"25,350.00","25,950.00","26,100.00","25,350.00",16.56M,-1.36%
2/20/2023,"25,700.00","24,300.00","25,700.00","24,200.00",20.15M,5.33%
2/17/2023,"24,400.00","24,600.00","24,900.00","24,350.00",17.98M,2.09%
2/16/2023,"23,900.00","23,750.00","24,250.00","23,450.00",15.37M,2.36%
2/15/2023,"23,350.00","24,100.00","24,600.00","22,950.00",33.36M,-4.30%
2/14/2023,"24,400.00","24,500.00","24,850.00","24,050.00",9.25M,-0.41%
2/13/2023,"24,500.00","23,800.00","24,500.00","23,350.00",17.39M,3.59%
2/10/2023,"23,650.00","24,500.00","24,800.00","23,650.00",16.17M,-3.27%
2/9/2023,"24,450.00","25,200.00","25,700.00","24,200.00",37.34M,-2.20%
2/8/2023,"25,000.00","25,900.00","25,950.00","25,000.00",28.19M,-2.91%
2/7/2023,"25,750.00","25,900.00","26,300.00","25,550.00",19.76M,0.19%
2/6/2023,"25,700.00","26,100.00","26,400.00","25,600.00",19.36M,-1.34%
2/3/2023,"26,050.00","26,350.00","27,150.00","26,050.00",30.63M,-0.38%
2/2/2023,"26,150.00","25,700.00","26,350.00","25,400.00",18.43M,1.95%
2/1/2023,"25,650.00","27,100.00","27,300.00","25,400.00",16.20M,-5.35%
1/31/2023,"27,100.00","25,850.00","27,100.00","25,150.00",25.36M,4.84%
1/30/2023,"25,850.00","26,500.00","26,650.00","25,850.00",18.54M,-3.00%
1/27/2023,"26,650.00","27,100.00","27,400.00","26,650.00",8.53M,-0.56%
1/19/2023,"26,800.00","26,550.00","27,000.00","26,500.00",12.06M,0.00%
1/18/2023,"26,800.00","26,550.00","26,850.00","26,550.00",8.51M,0.94%
1/17/2023,"26,550.00","25,500.00","26,550.00","25,500.00",14.39M,4.12%
1/16/2023,"25,500.00","25,400.00","25,550.00","25,000.00",7.93M,0.79%
1/13/2023,"25,300.00","25,150.00","25,450.00","24,950.00",13.35M,1.40%
1/12/2023,"24,950.00","24,900.00","24,950.00","24,550.00",7.15M,1.01%
1/11/2023,"24,700.00","25,250.00","25,400.00","24,700.00",10.08M,-1.00%
1/10/2023,"24,950.00","24,650.00","25,300.00","24,150.00",14.76M,1.22%
1/9/2023,"24,650.00","24,600.00","25,000.00","24,200.00",13.24M,1.44%
1/6/2023,"24,300.00","24,250.00","25,100.00","24,100.00",25.67M,0.41%
1/5/2023,"24,200.00","23,400.00","24,250.00","23,400.00",19.22M,3.86%
1/4/2023,"23,300.00","23,600.00","24,100.00","23,300.00",18.04M,-0.85%
1/3/2023,"23,500.00","22,500.00","23,600.00","22,500.00",16.25M,4.44%
12/30/2022,"22,500.00","22,600.00","22,700.00","22,200.00",10.62M,0.67%
12/29/2022,"22,350.00","22,700.00","22,950.00","22,350.00",9.45M,-2.40%
12/28/2022,"22,900.00","22,600.00","23,000.00","22,050.00",15.20M,1.78%
12/27/2022,"22,500.00","22,000.00","23,000.00","21,850.00",20.84M,2.74%
12/26/2022,"21,900.00","23,450.00","23,550.00","21,900.00",20.49M,-6.81%
12/23/2022,"23,500.00","23,450.00","23,700.00","22,900.00",13.23M,0.43%
12/22/2022,"23,400.00","23,750.00","24,150.00","23,100.00",17.47M,-0.64%
12/21/2022,"23,550.00","22,750.00","23,800.00","22,300.00",35.45M,4.90%
12/20/2022,"22,450.00","22,000.00","22,450.00","21,250.00",28.92M,0.22%
12/19/2022,"22,400.00","23,000.00","23,400.00","22,400.00",23.18M,-1.75%
12/16/2022,"22,800.00","22,850.00","23,200.00","22,550.00",25.28M,-1.94%
12/15/2022,"23,250.00","23,100.00","23,650.00","22,650.00",20.33M,0.00%
12/14/2022,"23,250.00","23,000.00","23,500.00","22,700.00",21.02M,3.10%
12/13/2022,"22,550.00","21,350.00","22,600.00","21,050.00",25.99M,5.87%
12/12/2022,"21,300.00","22,500.00","22,600.00","21,300.00",20.77M,-4.91%
12/9/2022,"22,400.00","22,500.00","22,600.00","21,900.00",26.47M,3.23%
12/8/2022,"21,700.00","20,750.00","21,700.00","20,750.00",20.04M,6.90%
12/7/2022,"20,300.00","20,550.00","20,900.00","19,700.00",27.77M,-2.17%
12/6/2022,"20,750.00","22,250.00","22,650.00","20,750.00",49.35M,-6.95%
12/5/2022,"22,300.00","22,300.00","22,300.00","21,850.00",38.51M,6.95%
12/2/2022,"20,850.00","19,800.00","20,850.00","19,500.00",27.69M,6.92%
12/1/2022,"19,500.00","20,200.00","21,100.00","19,500.00",39.13M,-2.50%
11/30/2022,"20,000.00","19,550.00","20,200.00","19,150.00",25.46M,1.27%
11/29/2022,"19,750.00","19,500.00","19,950.00","18,900.00",26.28M,0.25%
11/28/2022,"19,700.00","19,100.00","19,750.00","19,050.00",28.23M,4.23%
11/25/2022,"18,900.00","18,500.00","18,950.00","18,000.00",24.96M,3.85%
11/24/2022,"18,200.00","17,300.00","18,200.00","16,900.00",18.31M,4.00%
11/23/2022,"17,500.00","16,900.00","17,900.00","16,900.00",25.67M,3.55%
11/22/2022,"16,900.00","16,600.00","17,850.00","16,600.00",30.78M,1.20%
